entry,at,order
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:29:04.801Z,166986174480100
"""Ruthie @ BQ7aBApX8b"" posts a big blind of 100",2022-12-01T02:28:57.163Z,166986173716307
"""th3y3ti @ CLMXfwMI0O"" posts a small blind of 50",2022-12-01T02:28:57.163Z,166986173716306
"Your hand is 7♥, 5♣",2022-12-01T02:28:57.163Z,166986173716305
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1806) | #3 ""CStam @ O7yGfPfnlh"" (545) | #7 ""McNeal @ 2VIQ_H6NmI"" (2363) | #8 ""th3y3ti @ CLMXfwMI0O"" (1286)",2022-12-01T02:28:57.163Z,166986173716301
"-- starting hand #49 (id: pas4hx61x9qv)  (No Limit Texas Hold'em) (dealer: ""McNeal @ 2VIQ_H6NmI"") --",2022-12-01T02:28:57.163Z,166986173716300
"The player ""Rod @ juakLvqGHM"" requested a seat.",2022-12-01T02:28:56.341Z,166986173634100
"""McNeal @ 2VIQ_H6NmI"" shows a 4♥, A♦.",2022-12-01T02:28:53.320Z,166986173332000
"-- ending hand #48 --",2022-12-01T02:28:50.489Z,166986173048902
"""McNeal @ 2VIQ_H6NmI"" collected 200 from pot",2022-12-01T02:28:50.489Z,166986173048901
"Uncalled bet of 100 returned to ""McNeal @ 2VIQ_H6NmI""",2022-12-01T02:28:50.489Z,166986173048900
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:28:49.645Z,166986172964500
"""McNeal @ 2VIQ_H6NmI"" bets 100",2022-12-01T02:28:47.188Z,166986172718800
"Turn: 2♥, A♣, 7♦ [K♥]",2022-12-01T02:28:44.166Z,166986172416600
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T02:28:43.298Z,166986172329800
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:28:40.219Z,166986172021900
"Flop:  [2♥, A♣, 7♦]",2022-12-01T02:28:36.271Z,166986171627100
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T02:28:35.400Z,166986171540000
"""McNeal @ 2VIQ_H6NmI"" calls 100",2022-12-01T02:28:24.514Z,166986170451400
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:28:23.577Z,166986170357700
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:28:20.336Z,166986170033600
"""th3y3ti @ CLMXfwMI0O"" posts a big blind of 100",2022-12-01T02:28:17.660Z,166986169766007
"""McNeal @ 2VIQ_H6NmI"" posts a small blind of 50",2022-12-01T02:28:17.660Z,166986169766006
"Your hand is 9♦, 3♠",2022-12-01T02:28:17.660Z,166986169766005
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1806) | #3 ""CStam @ O7yGfPfnlh"" (545) | #7 ""McNeal @ 2VIQ_H6NmI"" (2263) | #8 ""th3y3ti @ CLMXfwMI0O"" (1386)",2022-12-01T02:28:17.660Z,166986169766001
"-- starting hand #48 (id: akxqj5zyudjq)  (No Limit Texas Hold'em) (dealer: ""CStam @ O7yGfPfnlh"") --",2022-12-01T02:28:17.660Z,166986169766000
"""Ruthie @ BQ7aBApX8b"" shows a J♥, K♣.",2022-12-01T02:28:14.234Z,166986169423400
"""McNeal @ 2VIQ_H6NmI"" shows a 8♠, A♥.",2022-12-01T02:28:13.522Z,166986169352200
"-- ending hand #47 --",2022-12-01T02:28:10.312Z,166986169031202
"""McNeal @ 2VIQ_H6NmI"" collected 250 from pot",2022-12-01T02:28:10.312Z,166986169031201
"Uncalled bet of 187 returned to ""McNeal @ 2VIQ_H6NmI""",2022-12-01T02:28:10.312Z,166986169031200
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:28:09.411Z,166986168941100
"""McNeal @ 2VIQ_H6NmI"" bets 187",2022-12-01T02:28:04.806Z,166986168480600
"Turn: 5♥, 8♥, 4♣ [2♣]",2022-12-01T02:27:59.402Z,166986167940200
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T02:27:58.513Z,166986167851300
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:27:53.415Z,166986167341500
"Flop:  [5♥, 8♥, 4♣]",2022-12-01T02:27:49.988Z,166986166998800
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:27:49.149Z,166986166914900
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:27:44.025Z,166986166402500
"""Ruthie @ BQ7aBApX8b"" calls 100",2022-12-01T02:27:28.553Z,166986164855300
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:27:21.251Z,166986164125100
"""McNeal @ 2VIQ_H6NmI"" posts a big blind of 100",2022-12-01T02:27:16.884Z,166986163688407
"""CStam @ O7yGfPfnlh"" posts a small blind of 50",2022-12-01T02:27:16.884Z,166986163688406
"Your hand is 2♦, 3♠",2022-12-01T02:27:16.884Z,166986163688405
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1906) | #3 ""CStam @ O7yGfPfnlh"" (595) | #7 ""McNeal @ 2VIQ_H6NmI"" (2113) | #8 ""th3y3ti @ CLMXfwMI0O"" (1386)",2022-12-01T02:27:16.884Z,166986163688401
"-- starting hand #47 (id: rbn1odizumwr)  (No Limit Texas Hold'em) (dealer: ""Ruthie @ BQ7aBApX8b"") --",2022-12-01T02:27:16.884Z,166986163688400
"-- ending hand #46 --",2022-12-01T02:27:13.957Z,166986163395702
"""Ruthie @ BQ7aBApX8b"" collected 400 from pot",2022-12-01T02:27:13.957Z,166986163395701
"Uncalled bet of 200 returned to ""Ruthie @ BQ7aBApX8b""",2022-12-01T02:27:13.957Z,166986163395700
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:27:13.117Z,166986163311700
"""Ruthie @ BQ7aBApX8b"" bets 200",2022-12-01T02:27:10.776Z,166986163077600
"River: K♥, 3♥, 4♠, 2♦ [4♣]",2022-12-01T02:27:01.411Z,166986162141100
"""CStam @ O7yGfPfnlh"" checks",2022-12-01T02:27:00.579Z,166986162057900
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T02:26:43.063Z,166986160306300
"Turn: K♥, 3♥, 4♠ [2♦]",2022-12-01T02:26:35.484Z,166986159548400
"""Ruthie @ BQ7aBApX8b"" calls 100",2022-12-01T02:26:34.644Z,166986159464400
"""CStam @ O7yGfPfnlh"" bets 100",2022-12-01T02:26:28.740Z,166986158874000
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T02:26:26.794Z,166986158679400
"Flop:  [K♥, 3♥, 4♠]",2022-12-01T02:26:22.949Z,166986158294900
"""CStam @ O7yGfPfnlh"" checks",2022-12-01T02:26:22.106Z,166986158210600
"""Ruthie @ BQ7aBApX8b"" calls 100",2022-12-01T02:26:17.066Z,166986157706600
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:26:11.381Z,166986157138100
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:26:03.915Z,166986156391500
"""CStam @ O7yGfPfnlh"" posts a big blind of 100",2022-12-01T02:26:00.224Z,166986156022410
"""Ruthie @ BQ7aBApX8b"" posts a small blind of 50",2022-12-01T02:26:00.224Z,166986156022409
"Your hand is 6♠, 9♥",2022-12-01T02:26:00.224Z,166986156022408
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1706) | #3 ""CStam @ O7yGfPfnlh"" (795) | #7 ""McNeal @ 2VIQ_H6NmI"" (2113) | #8 ""th3y3ti @ CLMXfwMI0O"" (1386)",2022-12-01T02:26:00.224Z,166986156022404
"-- starting hand #46 (id: qovr9go8dog2)  (No Limit Texas Hold'em) (dealer: ""th3y3ti @ CLMXfwMI0O"") --",2022-12-01T02:26:00.224Z,166986156022403
"The game's big blind was changed from 50 to 100.",2022-12-01T02:26:00.224Z,166986156022402
"The game's small blind was changed from 25 to 50.",2022-12-01T02:26:00.224Z,166986156022401
"The player ""Rod @ juakLvqGHM"" quits the game with a stack of 0.",2022-12-01T02:26:00.224Z,166986156022400
"-- ending hand #45 --",2022-12-01T02:25:51.211Z,166986155121101
"""Ruthie @ BQ7aBApX8b"" collected 1537 from pot with Pair, 7's (combination: 7♦, 7♠, K♠, Q♠, J♣)",2022-12-01T02:25:51.211Z,166986155121100
"River: 3♣, 6♥, J♣, 7♠ [Q♠]",2022-12-01T02:25:47.109Z,166986154710900
"Turn: 3♣, 6♥, J♣ [7♠]",2022-12-01T02:25:42.998Z,166986154299800
"""Rod @ juakLvqGHM"" shows a 6♦, A♣.",2022-12-01T02:25:38.906Z,166986153890601
"""Ruthie @ BQ7aBApX8b"" shows a 7♦, K♠.",2022-12-01T02:25:38.906Z,166986153890600
"""Rod @ juakLvqGHM"" calls 656 and go all in",2022-12-01T02:25:38.003Z,166986153800300
"""Ruthie @ BQ7aBApX8b"" raises to 656",2022-12-01T02:25:36.639Z,166986153663900
"""Rod @ juakLvqGHM"" bets 200",2022-12-01T02:25:26.777Z,166986152677700
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T02:25:23.599Z,166986152359900
"Flop:  [3♣, 6♥, J♣]",2022-12-01T02:25:20.691Z,166986152069100
"""Ruthie @ BQ7aBApX8b"" calls 100",2022-12-01T02:25:19.800Z,166986151980000
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:25:17.655Z,166986151765500
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:25:11.589Z,166986151158900
"""Rod @ juakLvqGHM"" raises to 100",2022-12-01T02:25:09.638Z,166986150963800
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:25:06.686Z,166986150668600
"""Ruthie @ BQ7aBApX8b"" posts a big blind of 50",2022-12-01T02:25:00.376Z,166986150037608
"""th3y3ti @ CLMXfwMI0O"" posts a small blind of 25",2022-12-01T02:25:00.376Z,166986150037607
"Your hand is 10♠, 6♣",2022-12-01T02:25:00.376Z,166986150037606
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (925) | #3 ""CStam @ O7yGfPfnlh"" (795) | #5 ""Rod @ juakLvqGHM"" (756) | #7 ""McNeal @ 2VIQ_H6NmI"" (2113) | #8 ""th3y3ti @ CLMXfwMI0O"" (1411)",2022-12-01T02:25:00.376Z,166986150037601
"-- starting hand #45 (id: 8hm7ncrihtiw)  (No Limit Texas Hold'em) (dealer: ""McNeal @ 2VIQ_H6NmI"") --",2022-12-01T02:25:00.376Z,166986150037600
"-- ending hand #44 --",2022-12-01T02:24:54.376Z,166986149437602
"""Rod @ juakLvqGHM"" collected 125 from pot",2022-12-01T02:24:54.376Z,166986149437601
"Uncalled bet of 631 returned to ""Rod @ juakLvqGHM""",2022-12-01T02:24:54.376Z,166986149437600
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:24:53.557Z,166986149355700
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:24:48.321Z,166986148832100
"""Rod @ juakLvqGHM"" raises to 681 and go all in",2022-12-01T02:24:39.645Z,166986147964500
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:24:31.562Z,166986147156200
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:24:21.537Z,166986146153700
"""th3y3ti @ CLMXfwMI0O"" posts a big blind of 50",2022-12-01T02:24:18.004Z,166986145800408
"""McNeal @ 2VIQ_H6NmI"" posts a small blind of 25",2022-12-01T02:24:18.004Z,166986145800407
"Your hand is 10♣, 5♦",2022-12-01T02:24:18.004Z,166986145800406
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (925) | #3 ""CStam @ O7yGfPfnlh"" (795) | #5 ""Rod @ juakLvqGHM"" (681) | #7 ""McNeal @ 2VIQ_H6NmI"" (2138) | #8 ""th3y3ti @ CLMXfwMI0O"" (1461)",2022-12-01T02:24:18.004Z,166986145800401
"-- starting hand #44 (id: mi0cl9zlzobk)  (No Limit Texas Hold'em) (dealer: ""Rod @ juakLvqGHM"") --",2022-12-01T02:24:18.004Z,166986145800400
"""McNeal @ 2VIQ_H6NmI"" shows a 8♠, 7♠.",2022-12-01T02:24:14.564Z,166986145456400
"Undealt cards: 10♠, Q♣, 6♥ [9♠, 7♦]",2022-12-01T02:24:14.549Z,166986145454900
"-- ending hand #43 --",2022-12-01T02:24:11.319Z,166986145131902
"""th3y3ti @ CLMXfwMI0O"" collected 300 from pot",2022-12-01T02:24:11.319Z,166986145131901
"Uncalled bet of 150 returned to ""th3y3ti @ CLMXfwMI0O""",2022-12-01T02:24:11.319Z,166986145131900
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:24:10.450Z,166986145045000
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:24:07.420Z,166986144742000
"""th3y3ti @ CLMXfwMI0O"" bets 150",2022-12-01T02:24:05.536Z,166986144553600
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:23:50.746Z,166986143074600
"""Rod @ juakLvqGHM"" checks",2022-12-01T02:23:48.323Z,166986142832300
"Flop:  [10♠, Q♣, 6♥]",2022-12-01T02:23:43.703Z,166986142370300
"""McNeal @ 2VIQ_H6NmI"" calls 100",2022-12-01T02:23:42.846Z,166986142284600
"""Rod @ juakLvqGHM"" calls 100",2022-12-01T02:23:41.980Z,166986142198000
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:23:40.783Z,166986142078300
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:23:33.576Z,166986141357600
"""th3y3ti @ CLMXfwMI0O"" raises to 100",2022-12-01T02:23:32.683Z,166986141268300
"""McNeal @ 2VIQ_H6NmI"" posts a big blind of 50",2022-12-01T02:23:25.492Z,166986140549208
"""Rod @ juakLvqGHM"" posts a small blind of 25",2022-12-01T02:23:25.492Z,166986140549207
"Your hand is 3♥, A♥",2022-12-01T02:23:25.492Z,166986140549206
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (925) | #3 ""CStam @ O7yGfPfnlh"" (795) | #5 ""Rod @ juakLvqGHM"" (781) | #7 ""McNeal @ 2VIQ_H6NmI"" (2238) | #8 ""th3y3ti @ CLMXfwMI0O"" (1261)",2022-12-01T02:23:25.492Z,166986140549201
"-- starting hand #43 (id: k7l3rkwhapje)  (No Limit Texas Hold'em) (dealer: ""CStam @ O7yGfPfnlh"") --",2022-12-01T02:23:25.492Z,166986140549200
"-- ending hand #42 --",2022-12-01T02:23:19.479Z,166986139947902
"""th3y3ti @ CLMXfwMI0O"" collected 125 from pot",2022-12-01T02:23:19.479Z,166986139947901
"Uncalled bet of 93 returned to ""th3y3ti @ CLMXfwMI0O""",2022-12-01T02:23:19.479Z,166986139947900
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:23:18.538Z,166986139853800
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:23:09.538Z,166986138953800
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:23:03.943Z,166986138394300
"""th3y3ti @ CLMXfwMI0O"" raises to 143",2022-12-01T02:23:03.061Z,166986138306100
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:22:50.390Z,166986137039000
"""Rod @ juakLvqGHM"" posts a big blind of 50",2022-12-01T02:22:48.431Z,166986136843108
"""CStam @ O7yGfPfnlh"" posts a small blind of 25",2022-12-01T02:22:48.431Z,166986136843107
"Your hand is J♥, A♣",2022-12-01T02:22:48.431Z,166986136843106
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (925) | #3 ""CStam @ O7yGfPfnlh"" (820) | #5 ""Rod @ juakLvqGHM"" (831) | #7 ""McNeal @ 2VIQ_H6NmI"" (2238) | #8 ""th3y3ti @ CLMXfwMI0O"" (1186)",2022-12-01T02:22:48.431Z,166986136843101
"-- starting hand #42 (id: ioi0s4ulo80e)  (No Limit Texas Hold'em) (dealer: ""Ruthie @ BQ7aBApX8b"") --",2022-12-01T02:22:48.431Z,166986136843100
"-- ending hand #41 --",2022-12-01T02:22:42.428Z,166986136242802
"""CStam @ O7yGfPfnlh"" collected 50 from pot",2022-12-01T02:22:42.428Z,166986136242801
"Uncalled bet of 25 returned to ""CStam @ O7yGfPfnlh""",2022-12-01T02:22:42.428Z,166986136242800
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:22:41.597Z,166986136159700
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:22:40.673Z,166986136067300
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:22:31.276Z,166986135127600
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:22:30.400Z,166986135040000
"""CStam @ O7yGfPfnlh"" posts a big blind of 50",2022-12-01T02:22:28.438Z,166986134843808
"""Ruthie @ BQ7aBApX8b"" posts a small blind of 25",2022-12-01T02:22:28.438Z,166986134843807
"Your hand is 6♦, Q♥",2022-12-01T02:22:28.438Z,166986134843806
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (950) | #3 ""CStam @ O7yGfPfnlh"" (795) | #5 ""Rod @ juakLvqGHM"" (831) | #7 ""McNeal @ 2VIQ_H6NmI"" (2238) | #8 ""th3y3ti @ CLMXfwMI0O"" (1186)",2022-12-01T02:22:28.438Z,166986134843801
"-- starting hand #41 (id: lo7yfbreyeus)  (No Limit Texas Hold'em) (dealer: ""th3y3ti @ CLMXfwMI0O"") --",2022-12-01T02:22:28.438Z,166986134843800
"""McNeal @ 2VIQ_H6NmI"" shows a 3♦, A♥.",2022-12-01T02:22:24.515Z,166986134451500
"-- ending hand #40 --",2022-12-01T02:22:21.810Z,166986134181002
"""Rod @ juakLvqGHM"" collected 125 from pot",2022-12-01T02:22:21.810Z,166986134181001
"Uncalled bet of 150 returned to ""Rod @ juakLvqGHM""",2022-12-01T02:22:21.810Z,166986134181000
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:22:20.966Z,166986134096600
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:22:20.030Z,166986134003000
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:22:12.564Z,166986133256400
"""Rod @ juakLvqGHM"" raises to 200",2022-12-01T02:22:11.637Z,166986133163700
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:22:03.735Z,166986132373500
"""Ruthie @ BQ7aBApX8b"" posts a big blind of 50",2022-12-01T02:21:56.991Z,166986131699108
"""th3y3ti @ CLMXfwMI0O"" posts a small blind of 25",2022-12-01T02:21:56.991Z,166986131699107
"Your hand is 2♣, 9♣",2022-12-01T02:21:56.991Z,166986131699106
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1000) | #3 ""CStam @ O7yGfPfnlh"" (795) | #5 ""Rod @ juakLvqGHM"" (756) | #7 ""McNeal @ 2VIQ_H6NmI"" (2238) | #8 ""th3y3ti @ CLMXfwMI0O"" (1211)",2022-12-01T02:21:56.991Z,166986131699101
"-- starting hand #40 (id: 64vj2zg89kie)  (No Limit Texas Hold'em) (dealer: ""McNeal @ 2VIQ_H6NmI"") --",2022-12-01T02:21:56.991Z,166986131699100
"-- ending hand #39 --",2022-12-01T02:21:47.979Z,166986130797904
"""th3y3ti @ CLMXfwMI0O"" collected 50 from pot with K High (combination: K♥, J♦, 10♠, 9♥, 7♣)",2022-12-01T02:21:47.979Z,166986130797903
"""th3y3ti @ CLMXfwMI0O"" shows a 10♠, 2♣.",2022-12-01T02:21:47.979Z,166986130797902
"""McNeal @ 2VIQ_H6NmI"" collected 50 from pot with K High (combination: K♥, J♦, 10♥, 9♥, 7♣)",2022-12-01T02:21:47.979Z,166986130797901
"""McNeal @ 2VIQ_H6NmI"" shows a 3♥, 10♥.",2022-12-01T02:21:47.979Z,166986130797900
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T02:21:47.109Z,166986130710900
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:21:42.676Z,166986130267600
"River: K♥, 7♣, 6♣, 9♥ [J♦]",2022-12-01T02:21:37.065Z,166986129706500
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T02:21:36.174Z,166986129617400
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:21:15.276Z,166986127527600
"Turn: K♥, 7♣, 6♣ [9♥]",2022-12-01T02:21:13.237Z,166986127323700
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T02:21:12.306Z,166986127230600
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:21:11.346Z,166986127134600
"Flop:  [K♥, 7♣, 6♣]",2022-12-01T02:20:54.800Z,166986125480000
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T02:20:53.885Z,166986125388500
"""McNeal @ 2VIQ_H6NmI"" calls 50",2022-12-01T02:20:49.062Z,166986124906200
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:20:48.159Z,166986124815900
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:20:45.339Z,166986124533900
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:20:42.399Z,166986124239900
"""th3y3ti @ CLMXfwMI0O"" posts a big blind of 50",2022-12-01T02:20:40.585Z,166986124058508
"""McNeal @ 2VIQ_H6NmI"" posts a small blind of 25",2022-12-01T02:20:40.585Z,166986124058507
"Your hand is 10♠, 2♣",2022-12-01T02:20:40.585Z,166986124058506
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1000) | #3 ""CStam @ O7yGfPfnlh"" (795) | #5 ""Rod @ juakLvqGHM"" (756) | #7 ""McNeal @ 2VIQ_H6NmI"" (2238) | #8 ""th3y3ti @ CLMXfwMI0O"" (1211)",2022-12-01T02:20:40.585Z,166986124058501
"-- starting hand #39 (id: j6slfbltjszl)  (No Limit Texas Hold'em) (dealer: ""Rod @ juakLvqGHM"") --",2022-12-01T02:20:40.585Z,166986124058500
"""CStam @ O7yGfPfnlh"" shows a 3♦, A♦.",2022-12-01T02:20:35.487Z,166986123548700
"-- ending hand #38 --",2022-12-01T02:20:31.471Z,166986123147102
"""McNeal @ 2VIQ_H6NmI"" collected 375 from pot with Flush, Ac High (combination: A♣, J♣, 10♣, 9♣, 3♣)",2022-12-01T02:20:31.471Z,166986123147101
"""McNeal @ 2VIQ_H6NmI"" shows a K♠, 9♣.",2022-12-01T02:20:31.471Z,166986123147100
"""CStam @ O7yGfPfnlh"" checks",2022-12-01T02:20:30.653Z,166986123065300
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:20:28.795Z,166986122879500
"River: J♣, 6♦, 10♣, 3♣ [A♣]",2022-12-01T02:20:26.665Z,166986122666500
"""McNeal @ 2VIQ_H6NmI"" calls 75",2022-12-01T02:20:25.774Z,166986122577400
"""CStam @ O7yGfPfnlh"" bets 75",2022-12-01T02:20:23.780Z,166986122378000
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:20:13.719Z,166986121371900
"Turn: J♣, 6♦, 10♣ [3♣]",2022-12-01T02:20:08.553Z,166986120855300
"""McNeal @ 2VIQ_H6NmI"" calls 50",2022-12-01T02:20:07.687Z,166986120768700
"""CStam @ O7yGfPfnlh"" bets 50",2022-12-01T02:20:01.792Z,166986120179200
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:19:57.144Z,166986119714400
"Flop:  [J♣, 6♦, 10♣]",2022-12-01T02:19:55.057Z,166986119505700
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:19:54.138Z,166986119413800
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:19:51.750Z,166986119175000
"""CStam @ O7yGfPfnlh"" calls 50",2022-12-01T02:19:48.830Z,166986118883000
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:19:38.268Z,166986117826800
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:19:37.346Z,166986117734600
"""McNeal @ 2VIQ_H6NmI"" posts a big blind of 50",2022-12-01T02:19:28.010Z,166986116801008
"""Rod @ juakLvqGHM"" posts a small blind of 25",2022-12-01T02:19:28.010Z,166986116801007
"Your hand is 4♦, 3♥",2022-12-01T02:19:28.010Z,166986116801006
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1000) | #3 ""CStam @ O7yGfPfnlh"" (970) | #5 ""Rod @ juakLvqGHM"" (781) | #7 ""McNeal @ 2VIQ_H6NmI"" (2038) | #8 ""th3y3ti @ CLMXfwMI0O"" (1211)",2022-12-01T02:19:28.010Z,166986116801001
"-- starting hand #38 (id: ppze3anb31mu)  (No Limit Texas Hold'em) (dealer: ""CStam @ O7yGfPfnlh"") --",2022-12-01T02:19:28.010Z,166986116801000
"-- ending hand #37 --",2022-12-01T02:19:22.005Z,166986116200502
"""Rod @ juakLvqGHM"" collected 100 from pot",2022-12-01T02:19:22.005Z,166986116200501
"Uncalled bet of 200 returned to ""Rod @ juakLvqGHM""",2022-12-01T02:19:22.005Z,166986116200500
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:19:21.117Z,166986116111700
"""Rod @ juakLvqGHM"" raises to 250",2022-12-01T02:19:19.408Z,166986115940800
"""CStam @ O7yGfPfnlh"" calls 50",2022-12-01T02:19:14.948Z,166986115494800
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:19:01.850Z,166986114185000
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:19:00.953Z,166986114095300
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:18:52.600Z,166986113260000
"""Rod @ juakLvqGHM"" posts a big blind of 50",2022-12-01T02:18:50.578Z,166986113057808
"""CStam @ O7yGfPfnlh"" posts a small blind of 25",2022-12-01T02:18:50.578Z,166986113057807
"Your hand is K♥, 2♦",2022-12-01T02:18:50.578Z,166986113057806
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1000) | #3 ""CStam @ O7yGfPfnlh"" (1020) | #5 ""Rod @ juakLvqGHM"" (731) | #7 ""McNeal @ 2VIQ_H6NmI"" (2038) | #8 ""th3y3ti @ CLMXfwMI0O"" (1211)",2022-12-01T02:18:50.578Z,166986113057801
"-- starting hand #37 (id: p0szlnq0bvvn)  (No Limit Texas Hold'em) (dealer: ""Ruthie @ BQ7aBApX8b"") --",2022-12-01T02:18:50.578Z,166986113057800
"-- ending hand #36 --",2022-12-01T02:18:47.575Z,166986112757502
"""CStam @ O7yGfPfnlh"" collected 400 from pot",2022-12-01T02:18:47.575Z,166986112757501
"Uncalled bet of 66 returned to ""CStam @ O7yGfPfnlh""",2022-12-01T02:18:47.575Z,166986112757500
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:18:46.751Z,166986112675100
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:18:45.791Z,166986112579100
"""CStam @ O7yGfPfnlh"" bets 66",2022-12-01T02:18:41.897Z,166986112189700
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T02:18:33.891Z,166986111389100
"Turn: 7♣, 8♣, K♦ [6♠]",2022-12-01T02:18:27.841Z,166986110784100
"""Ruthie @ BQ7aBApX8b"" calls 50",2022-12-01T02:18:26.967Z,166986110696700
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:18:25.043Z,166986110504300
"""McNeal @ 2VIQ_H6NmI"" calls 50",2022-12-01T02:18:23.158Z,166986110315800
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:18:18.466Z,166986109846600
"""CStam @ O7yGfPfnlh"" bets 50",2022-12-01T02:18:14.734Z,166986109473400
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T02:18:12.315Z,166986109231500
"Flop:  [7♣, 8♣, K♦]",2022-12-01T02:18:08.642Z,166986108864200
"""CStam @ O7yGfPfnlh"" checks",2022-12-01T02:18:07.783Z,166986108778300
"""Ruthie @ BQ7aBApX8b"" calls 50",2022-12-01T02:18:04.366Z,166986108436600
"""th3y3ti @ CLMXfwMI0O"" calls 50",2022-12-01T02:17:58.445Z,166986107844500
