entry,at,order
"-- starting hand #135 (id: a3jssjwxqwvc)  (Pot Limit Omaha Hi) (dealer: ""Rod @ juakLvqGHM"") --",2022-12-01T04:07:25.210Z,166986764521000
"""McNeal @ 2VIQ_H6NmI"" shows a K♣, 9♠, 3♣, K♠.",2022-12-01T04:07:19.398Z,166986763939800
"-- ending hand #134 --",2022-12-01T04:07:18.551Z,166986763855102
"""McNeal @ 2VIQ_H6NmI"" collected 300 from pot",2022-12-01T04:07:18.551Z,166986763855101
"Uncalled bet of 300 returned to ""McNeal @ 2VIQ_H6NmI""",2022-12-01T04:07:18.551Z,166986763855100
"""Rod @ juakLvqGHM"" folds",2022-12-01T04:07:17.699Z,166986763769900
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T04:07:16.824Z,166986763682400
"""McNeal @ 2VIQ_H6NmI"" raises to 400",2022-12-01T04:07:09.878Z,166986762987800
"""Rod @ juakLvqGHM"" calls 100",2022-12-01T04:07:02.240Z,166986762224000
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T04:06:58.999Z,166986761899900
"""Ruthie @ BQ7aBApX8b"" calls 100",2022-12-01T04:06:52.661Z,166986761266100
"""McNeal @ 2VIQ_H6NmI"" posts a big blind of 100",2022-12-01T04:06:47.317Z,166986760731707
"""Rod @ juakLvqGHM"" posts a small blind of 50",2022-12-01T04:06:47.317Z,166986760731706
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1730) | #3 ""Ruthie @ BQ7aBApX8b"" (1585) | #6 ""CStam @ O7yGfPfnlh"" (1100) | #9 ""Rod @ juakLvqGHM"" (1585)",2022-12-01T04:06:47.317Z,166986760731701
"-- starting hand #134 (id: flu6umgmxthn)  (Pot Limit Omaha Hi) (dealer: ""CStam @ O7yGfPfnlh"") --",2022-12-01T04:06:47.317Z,166986760731700
"-- ending hand #133 --",2022-12-01T04:06:41.363Z,166986760136302
"""Rod @ juakLvqGHM"" collected 100 from pot",2022-12-01T04:06:41.363Z,166986760136301
"Uncalled bet of 50 returned to ""Rod @ juakLvqGHM""",2022-12-01T04:06:41.363Z,166986760136300
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T04:06:40.514Z,166986760051400
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T04:06:29.865Z,166986758986500
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T04:06:27.523Z,166986758752300
"""Rod @ juakLvqGHM"" posts a big blind of 100",2022-12-01T04:06:25.946Z,166986758594607
"""CStam @ O7yGfPfnlh"" posts a small blind of 50",2022-12-01T04:06:25.946Z,166986758594606
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1730) | #3 ""Ruthie @ BQ7aBApX8b"" (1585) | #6 ""CStam @ O7yGfPfnlh"" (1150) | #9 ""Rod @ juakLvqGHM"" (1535)",2022-12-01T04:06:25.946Z,166986758594601
"-- starting hand #133 (id: fhinv8rz2nky)  (Pot Limit Omaha Hi) (dealer: ""Ruthie @ BQ7aBApX8b"") --",2022-12-01T04:06:25.946Z,166986758594600
"""McNeal @ 2VIQ_H6NmI"" shows a 2♠, A♣, 2♦, A♥.",2022-12-01T04:06:19.668Z,166986757966800
"-- ending hand #132 --",2022-12-01T04:06:19.294Z,166986757929402
"""CStam @ O7yGfPfnlh"" collected 250 from pot",2022-12-01T04:06:19.294Z,166986757929401
"Uncalled bet of 150 returned to ""CStam @ O7yGfPfnlh""",2022-12-01T04:06:19.294Z,166986757929400
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T04:06:18.446Z,166986757844600
"""CStam @ O7yGfPfnlh"" bets 150",2022-12-01T04:06:12.135Z,166986757213500
"Flop:  [9♣, 6♦, 3♥]",2022-12-01T04:06:06.126Z,166986756612600
"""CStam @ O7yGfPfnlh"" checks",2022-12-01T04:06:05.306Z,166986756530600
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T04:06:01.397Z,166986756139700
"""McNeal @ 2VIQ_H6NmI"" calls 100",2022-12-01T04:06:00.460Z,166986756046000
"""Rod @ juakLvqGHM"" folds",2022-12-01T04:05:56.468Z,166986755646800
"""CStam @ O7yGfPfnlh"" posts a big blind of 100",2022-12-01T04:05:49.452Z,166986754945208
"""Ruthie @ BQ7aBApX8b"" posts a small blind of 50",2022-12-01T04:05:49.452Z,166986754945207
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1830) | #3 ""Ruthie @ BQ7aBApX8b"" (1635) | #6 ""CStam @ O7yGfPfnlh"" (1000) | #9 ""Rod @ juakLvqGHM"" (1535)",2022-12-01T04:05:49.452Z,166986754945202
"-- starting hand #132 (id: lpue73v4f0m0)  (Pot Limit Omaha Hi) (dealer: ""McNeal @ 2VIQ_H6NmI"") --",2022-12-01T04:05:49.452Z,166986754945201
"The player ""th3y3ti @ CLMXfwMI0O"" quits the game with a stack of 0.",2022-12-01T04:05:49.452Z,166986754945200
"-- ending hand #131 --",2022-12-01T04:05:40.424Z,166986754042401
"""Rod @ juakLvqGHM"" collected 650 from pot with Three of a Kind (combination: 6♥, 6♠, 6♦, J♥, 10♠)",2022-12-01T04:05:40.424Z,166986754042400
"River: 6♦, 3♣, 10♠, 2♠ [J♥]",2022-12-01T04:05:36.416Z,166986753641600
"Turn: 6♦, 3♣, 10♠ [2♠]",2022-12-01T04:05:32.296Z,166986753229600
"Flop:  [6♦, 3♣, 10♠]",2022-12-01T04:05:28.215Z,166986752821500
"""th3y3ti @ CLMXfwMI0O"" shows a K♥, 4♦, A♦, J♣.",2022-12-01T04:05:24.173Z,166986752417301
"""Rod @ juakLvqGHM"" shows a Q♦, 6♥, J♦, 6♠.",2022-12-01T04:05:24.173Z,166986752417300
"""Rod @ juakLvqGHM"" calls 250",2022-12-01T04:05:23.336Z,166986752333600
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T04:05:21.734Z,166986752173400
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T04:05:14.654Z,166986751465400
"""th3y3ti @ CLMXfwMI0O"" raises to 250 and go all in",2022-12-01T04:05:13.680Z,166986751368000
"""Rod @ juakLvqGHM"" raises to 200",2022-12-01T04:05:01.946Z,166986750194600
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T04:04:58.440Z,166986749844000
"""Ruthie @ BQ7aBApX8b"" posts a big blind of 100",2022-12-01T04:04:49.142Z,166986748914209
"""McNeal @ 2VIQ_H6NmI"" posts a small blind of 50",2022-12-01T04:04:49.142Z,166986748914208
"Your hand is K♥, 4♦, A♦, J♣",2022-12-01T04:04:49.142Z,166986748914207
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1880) | #3 ""Ruthie @ BQ7aBApX8b"" (1735) | #6 ""CStam @ O7yGfPfnlh"" (1000) | #9 ""Rod @ juakLvqGHM"" (1135) | #10 ""th3y3ti @ CLMXfwMI0O"" (250)",2022-12-01T04:04:49.142Z,166986748914202
"-- starting hand #131 (id: vrwxjdgzr1sc)  (Pot Limit Omaha Hi) (dealer: ""th3y3ti @ CLMXfwMI0O"") --",2022-12-01T04:04:49.142Z,166986748914201
"The player ""CStam @ O7yGfPfnlh"" joined the game with a stack of 1000.",2022-12-01T04:04:49.142Z,166986748914200
"-- ending hand #130 --",2022-12-01T04:04:40.012Z,166986748001201
"""McNeal @ 2VIQ_H6NmI"" collected 1880 from pot with Three of a Kind (combination: A♣, A♥, A♦, J♥, 7♣)",2022-12-01T04:04:40.012Z,166986748001200
"River: A♥, A♦, 7♣, 4♥ [5♣]",2022-12-01T04:04:35.968Z,166986747596800
"""Rod @ juakLvqGHM"" shows a Q♦, J♠, 7♦, K♠.",2022-12-01T04:04:31.931Z,166986747193101
"""McNeal @ 2VIQ_H6NmI"" shows a 3♠, 3♥, J♥, A♣.",2022-12-01T04:04:31.931Z,166986747193100
"""McNeal @ 2VIQ_H6NmI"" calls 415 and go all in",2022-12-01T04:04:31.105Z,166986747110500
"""Rod @ juakLvqGHM"" raises to 415",2022-12-01T04:04:29.794Z,166986746979400
"""McNeal @ 2VIQ_H6NmI"" bets 100",2022-12-01T04:04:19.564Z,166986745956400
"Turn: A♥, A♦, 7♣ [4♥]",2022-12-01T04:04:15.590Z,166986745559000
"""McNeal @ 2VIQ_H6NmI"" calls 300",2022-12-01T04:04:14.747Z,166986745474700
"""Rod @ juakLvqGHM"" bets 300",2022-12-01T04:04:08.949Z,166986744894900
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T04:03:57.691Z,166986743769100
"Flop:  [A♥, A♦, 7♣]",2022-12-01T04:03:54.678Z,166986743467800
"""McNeal @ 2VIQ_H6NmI"" calls 200",2022-12-01T04:03:53.783Z,166986743378300
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T04:03:49.117Z,166986742911700
"The admin approved the player ""CStam @ O7yGfPfnlh"" participation with a stack of 1000.",2022-12-01T04:03:33.375Z,166986741337501
"The player ""CStam @ O7yGfPfnlh"" requested a seat.",2022-12-01T04:03:33.375Z,166986741337500
"""Rod @ juakLvqGHM"" raises to 200",2022-12-01T04:03:28.332Z,166986740833200
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T04:03:23.671Z,166986740367100
"""McNeal @ 2VIQ_H6NmI"" posts a big blind of 100",2022-12-01T04:03:17.884Z,166986739788408
"""th3y3ti @ CLMXfwMI0O"" posts a small blind of 50",2022-12-01T04:03:17.884Z,166986739788407
"Your hand is 9♣, A♠, J♦, 5♦",2022-12-01T04:03:17.884Z,166986739788406
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (915) | #3 ""Ruthie @ BQ7aBApX8b"" (1735) | #9 ""Rod @ juakLvqGHM"" (2050) | #10 ""th3y3ti @ CLMXfwMI0O"" (300)",2022-12-01T04:03:17.884Z,166986739788402
"-- starting hand #130 (id: kbv1fxqf73xd)  (Pot Limit Omaha Hi) (dealer: ""Rod @ juakLvqGHM"") --",2022-12-01T04:03:17.884Z,166986739788401
"The player ""CStam @ O7yGfPfnlh"" quits the game with a stack of 0.",2022-12-01T04:03:17.884Z,166986739788400
"-- ending hand #129 --",2022-12-01T04:03:08.877Z,166986738887701
"""Rod @ juakLvqGHM"" collected 1960 from pot with Flush (combination: K♣, 10♣, 9♣, 6♣, 4♣)",2022-12-01T04:03:08.877Z,166986738887700
"River: 10♣, J♠, 6♣, A♦ [9♣]",2022-12-01T04:03:04.854Z,166986738485400
"Turn: 10♣, J♠, 6♣ [A♦]",2022-12-01T04:03:00.842Z,166986738084200
"""Rod @ juakLvqGHM"" shows a K♣, Q♥, K♠, 4♣.",2022-12-01T04:02:56.722Z,166986737672201
"""CStam @ O7yGfPfnlh"" shows a A♥, K♦, 5♠, A♠.",2022-12-01T04:02:56.722Z,166986737672200
"""Rod @ juakLvqGHM"" calls 680",2022-12-01T04:02:55.874Z,166986737587400
"""CStam @ O7yGfPfnlh"" raises to 680 and go all in",2022-12-01T04:02:54.234Z,166986737423400
"""Rod @ juakLvqGHM"" bets 200",2022-12-01T04:02:45.493Z,166986736549300
"Flop:  [10♣, J♠, 6♣]",2022-12-01T04:02:37.215Z,166986735721500
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T04:02:36.335Z,166986735633500
"""Rod @ juakLvqGHM"" calls 250",2022-12-01T04:02:33.278Z,166986735327800
"""CStam @ O7yGfPfnlh"" raises to 250",2022-12-01T04:02:28.578Z,166986734857800
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T04:02:21.655Z,166986734165500
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T04:02:20.766Z,166986734076600
"""th3y3ti @ CLMXfwMI0O"" posts a big blind of 100",2022-12-01T04:02:17.435Z,166986733743508
"""Rod @ juakLvqGHM"" posts a small blind of 50",2022-12-01T04:02:17.435Z,166986733743507
"Your hand is 4♠, 10♠, 8♣, 2♥",2022-12-01T04:02:17.435Z,166986733743506
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (915) | #3 ""Ruthie @ BQ7aBApX8b"" (1735) | #5 ""CStam @ O7yGfPfnlh"" (930) | #9 ""Rod @ juakLvqGHM"" (1020) | #10 ""th3y3ti @ CLMXfwMI0O"" (400)",2022-12-01T04:02:17.435Z,166986733743501
"-- starting hand #129 (id: 0kbwpihg5d4f)  (Pot Limit Omaha Hi) (dealer: ""CStam @ O7yGfPfnlh"") --",2022-12-01T04:02:17.435Z,166986733743500
"-- ending hand #128 --",2022-12-01T04:02:08.421Z,166986732842101
"""th3y3ti @ CLMXfwMI0O"" collected 400 from pot with Two Pair (combination: K♥, K♣, 8♠, 8♥, 10♥)",2022-12-01T04:02:08.421Z,166986732842100
"River: 4♠, 8♠, 8♥, 6♦ [10♥]",2022-12-01T04:02:04.418Z,166986732441800
"Turn: 4♠, 8♠, 8♥ [6♦]",2022-12-01T04:02:00.376Z,166986732037600
"""th3y3ti @ CLMXfwMI0O"" shows a K♥, K♣, A♣, Q♥.",2022-12-01T04:01:56.367Z,166986731636702
"""Rod @ juakLvqGHM"" shows a 3♥, J♣, J♥, 9♥.",2022-12-01T04:01:56.367Z,166986731636701
"Uncalled bet of 75 returned to ""Rod @ juakLvqGHM""",2022-12-01T04:01:56.367Z,166986731636700
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T04:01:55.465Z,166986731546500
"""th3y3ti @ CLMXfwMI0O"" calls 25 and go all in",2022-12-01T04:01:54.603Z,166986731460300
"""Rod @ juakLvqGHM"" bets 100",2022-12-01T04:01:46.413Z,166986730641300
"Flop:  [4♠, 8♠, 8♥]",2022-12-01T04:01:40.550Z,166986730055000
"""Rod @ juakLvqGHM"" checks",2022-12-01T04:01:39.675Z,166986729967500
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T04:01:36.471Z,166986729647100
"""Ruthie @ BQ7aBApX8b"" calls 100",2022-12-01T04:01:28.675Z,166986728867500
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T04:01:25.499Z,166986728549900
"""th3y3ti @ CLMXfwMI0O"" calls 100",2022-12-01T04:01:24.621Z,166986728462100
"""Rod @ juakLvqGHM"" posts a big blind of 100",2022-12-01T04:01:11.725Z,166986727172508
"""CStam @ O7yGfPfnlh"" posts a small blind of 50",2022-12-01T04:01:11.725Z,166986727172507
"Your hand is K♥, K♣, A♣, Q♥",2022-12-01T04:01:11.725Z,166986727172506
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (915) | #3 ""Ruthie @ BQ7aBApX8b"" (1835) | #5 ""CStam @ O7yGfPfnlh"" (980) | #9 ""Rod @ juakLvqGHM"" (1145) | #10 ""th3y3ti @ CLMXfwMI0O"" (125)",2022-12-01T04:01:11.725Z,166986727172501
"-- starting hand #128 (id: rfxeeo9zdsrd)  (Pot Limit Omaha Hi) (dealer: ""Ruthie @ BQ7aBApX8b"") --",2022-12-01T04:01:11.725Z,166986727172500
"-- ending hand #127 --",2022-12-01T04:01:05.735Z,166986726573502
"""Rod @ juakLvqGHM"" collected 550 from pot",2022-12-01T04:01:05.735Z,166986726573501
"Uncalled bet of 100 returned to ""Rod @ juakLvqGHM""",2022-12-01T04:01:05.735Z,166986726573500
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T04:01:04.900Z,166986726490000
"""Rod @ juakLvqGHM"" bets 100",2022-12-01T04:00:49.946Z,166986724994600
"Turn: 9♠, Q♠, 10♣ [8♥]",2022-12-01T04:00:45.575Z,166986724557500
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T04:00:44.712Z,166986724471200
"""Rod @ juakLvqGHM"" checks",2022-12-01T04:00:32.847Z,166986723284700
"Flop:  [9♠, Q♠, 10♣]",2022-12-01T04:00:27.393Z,166986722739300
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T04:00:26.567Z,166986722656700
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T04:00:20.335Z,166986722033500
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T04:00:19.438Z,166986721943800
"""th3y3ti @ CLMXfwMI0O"" calls 200",2022-12-01T04:00:18.588Z,166986721858800
"""Rod @ juakLvqGHM"" raises to 200",2022-12-01T04:00:07.242Z,166986720724200
"""CStam @ O7yGfPfnlh"" posts a big blind of 100",2022-12-01T04:00:00.620Z,166986720062010
"""Ruthie @ BQ7aBApX8b"" posts a small blind of 50",2022-12-01T04:00:00.620Z,166986720062009
"Your hand is A♠, 6♦, Q♥, 3♣",2022-12-01T04:00:00.620Z,166986720062008
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (915) | #3 ""Ruthie @ BQ7aBApX8b"" (1885) | #5 ""CStam @ O7yGfPfnlh"" (1080) | #9 ""Rod @ juakLvqGHM"" (795) | #10 ""th3y3ti @ CLMXfwMI0O"" (325)",2022-12-01T04:00:00.620Z,166986720062003
"-- starting hand #127 (id: nrydkthoz9sa)  (Pot Limit Omaha Hi) (dealer: ""McNeal @ 2VIQ_H6NmI"") --",2022-12-01T04:00:00.620Z,166986720062002
"The game's big blind was changed from 50 to 100.",2022-12-01T04:00:00.620Z,166986720062001
"The game's small blind was changed from 25 to 50.",2022-12-01T04:00:00.620Z,166986720062000
"-- ending hand #126 --",2022-12-01T03:59:57.620Z,166986719762002
"""Ruthie @ BQ7aBApX8b"" collected 675 from pot",2022-12-01T03:59:57.620Z,166986719762001
"Uncalled bet of 288 returned to ""Ruthie @ BQ7aBApX8b""",2022-12-01T03:59:57.620Z,166986719762000
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T03:59:56.798Z,166986719679800
"""Ruthie @ BQ7aBApX8b"" raises to 388",2022-12-01T03:59:39.416Z,166986717941600
"""Rod @ juakLvqGHM"" folds",2022-12-01T03:59:25.981Z,166986716598100
"""CStam @ O7yGfPfnlh"" bets 100",2022-12-01T03:59:24.162Z,166986716416200
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T03:59:16.061Z,166986715606100
"River: 10♥, 2♠, 9♠, 5♦ [5♣]",2022-12-01T03:59:07.415Z,166986714741500
"""Ruthie @ BQ7aBApX8b"" calls 50",2022-12-01T03:59:06.589Z,166986714658900
"""Rod @ juakLvqGHM"" calls 50",2022-12-01T03:59:04.696Z,166986714469600
"""CStam @ O7yGfPfnlh"" bets 50",2022-12-01T03:59:02.703Z,166986714270300
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T03:58:59.258Z,166986713925800
"Turn: 10♥, 2♠, 9♠ [5♦]",2022-12-01T03:58:47.588Z,166986712758800
"""Ruthie @ BQ7aBApX8b"" calls 50",2022-12-01T03:58:46.781Z,166986712678100
"""Rod @ juakLvqGHM"" calls 50",2022-12-01T03:58:42.954Z,166986712295400
"""CStam @ O7yGfPfnlh"" bets 50",2022-12-01T03:58:41.504Z,166986712150400
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T03:58:38.393Z,166986711839300
"Flop:  [10♥, 2♠, 9♠]",2022-12-01T03:58:30.062Z,166986711006200
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T03:58:29.238Z,166986710923800
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T03:58:26.788Z,166986710678800
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T03:58:25.859Z,166986710585900
"""Rod @ juakLvqGHM"" calls 50",2022-12-01T03:58:04.987Z,166986708498700
"""CStam @ O7yGfPfnlh"" calls 50",2022-12-01T03:58:01.385Z,166986708138500
"""Ruthie @ BQ7aBApX8b"" posts a big blind of 50",2022-12-01T03:57:55.905Z,166986707590508
"""McNeal @ 2VIQ_H6NmI"" posts a small blind of 25",2022-12-01T03:57:55.905Z,166986707590507
"Your hand is J♥, 6♣, 6♠, 7♥",2022-12-01T03:57:55.905Z,166986707590506
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (940) | #3 ""Ruthie @ BQ7aBApX8b"" (1460) | #5 ""CStam @ O7yGfPfnlh"" (1330) | #9 ""Rod @ juakLvqGHM"" (945) | #10 ""th3y3ti @ CLMXfwMI0O"" (325)",2022-12-01T03:57:55.905Z,166986707590501
"-- starting hand #126 (id: sh33fp0qwvmb)  (Pot Limit Omaha Hi) (dealer: ""th3y3ti @ CLMXfwMI0O"") --",2022-12-01T03:57:55.905Z,166986707590500
"-- ending hand #125 --",2022-12-01T03:57:49.953Z,166986706995302
"""th3y3ti @ CLMXfwMI0O"" collected 150 from pot",2022-12-01T03:57:49.953Z,166986706995301
"Uncalled bet of 50 returned to ""th3y3ti @ CLMXfwMI0O""",2022-12-01T03:57:49.953Z,166986706995300
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T03:57:49.103Z,166986706910300
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T03:57:45.192Z,166986706519200
"""th3y3ti @ CLMXfwMI0O"" bets 50",2022-12-01T03:57:42.609Z,166986706260900
"Flop:  [5♣, 2♥, A♣]",2022-12-01T03:57:33.609Z,166986705360900
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T03:57:32.751Z,166986705275100
"""th3y3ti @ CLMXfwMI0O"" calls 50",2022-12-01T03:57:30.328Z,166986705032800
"""Rod @ juakLvqGHM"" folds",2022-12-01T03:57:22.254Z,166986704225400
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T03:57:21.384Z,166986704138400
"""Ruthie @ BQ7aBApX8b"" calls 50",2022-12-01T03:57:12.537Z,166986703253700
"""McNeal @ 2VIQ_H6NmI"" posts a big blind of 50",2022-12-01T03:57:07.192Z,166986702719208
"""th3y3ti @ CLMXfwMI0O"" posts a small blind of 25",2022-12-01T03:57:07.192Z,166986702719207
"Your hand is 10♠, 9♣, 6♦, A♠",2022-12-01T03:57:07.192Z,166986702719206
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (990) | #3 ""Ruthie @ BQ7aBApX8b"" (1510) | #5 ""CStam @ O7yGfPfnlh"" (1330) | #9 ""Rod @ juakLvqGHM"" (945) | #10 ""th3y3ti @ CLMXfwMI0O"" (225)",2022-12-01T03:57:07.192Z,166986702719201
"-- starting hand #125 (id: qbxsr5ryyht8)  (Pot Limit Omaha Hi) (dealer: ""Rod @ juakLvqGHM"") --",2022-12-01T03:57:07.192Z,166986702719200
"-- ending hand #124 --",2022-12-01T03:57:01.256Z,166986702125602
"""Rod @ juakLvqGHM"" collected 200 from pot",2022-12-01T03:57:01.256Z,166986702125601
"Uncalled bet of 150 returned to ""Rod @ juakLvqGHM""",2022-12-01T03:57:01.256Z,166986702125600
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T03:57:00.388Z,166986702038800
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T03:56:45.971Z,166986700597100
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T03:56:45.081Z,166986700508100
"""Rod @ juakLvqGHM"" bets 150",2022-12-01T03:56:38.244Z,166986699824400
"Flop:  [4♥, 2♦, A♠]",2022-12-01T03:56:29.624Z,166986698962400
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T03:56:28.754Z,166986698875400
"""Rod @ juakLvqGHM"" calls 50",2022-12-01T03:56:20.216Z,166986698021600
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T03:56:18.448Z,166986697844800
"""Ruthie @ BQ7aBApX8b"" calls 50",2022-12-01T03:56:04.034Z,166986696403400
"""McNeal @ 2VIQ_H6NmI"" calls 50",2022-12-01T03:55:59.489Z,166986695948900
"""th3y3ti @ CLMXfwMI0O"" posts a big blind of 50",2022-12-01T03:55:57.792Z,166986695779208
"""Rod @ juakLvqGHM"" posts a small blind of 25",2022-12-01T03:55:57.792Z,166986695779207
"Your hand is 6♠, K♠, 8♣, 8♥",2022-12-01T03:55:57.792Z,166986695779206
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1040) | #3 ""Ruthie @ BQ7aBApX8b"" (1560) | #5 ""CStam @ O7yGfPfnlh"" (1330) | #9 ""Rod @ juakLvqGHM"" (795) | #10 ""th3y3ti @ CLMXfwMI0O"" (275)",2022-12-01T03:55:57.792Z,166986695779201
"-- starting hand #124 (id: 8wo4xyl37uu8)  (Pot Limit Omaha Hi) (dealer: ""CStam @ O7yGfPfnlh"") --",2022-12-01T03:55:57.792Z,166986695779200
"-- ending hand #123 --",2022-12-01T03:55:54.851Z,166986695485102
"""CStam @ O7yGfPfnlh"" collected 650 from pot",2022-12-01T03:55:54.851Z,166986695485101
"Uncalled bet of 200 returned to ""CStam @ O7yGfPfnlh""",2022-12-01T03:55:54.851Z,166986695485100
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T03:55:54.030Z,166986695403000
"""CStam @ O7yGfPfnlh"" bets 200",2022-12-01T03:55:52.334Z,166986695233400
"River: 5♥, 7♣, K♣, 10♣ [Q♥]",2022-12-01T03:55:34.023Z,166986693402300
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T03:55:33.191Z,166986693319100
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T03:55:32.228Z,166986693222800
"""th3y3ti @ CLMXfwMI0O"" calls 100",2022-12-01T03:55:26.820Z,166986692682000
"""CStam @ O7yGfPfnlh"" bets 100",2022-12-01T03:55:22.695Z,166986692269500
"Turn: 5♥, 7♣, K♣ [10♣]",2022-12-01T03:55:08.606Z,166986690860600
"""Ruthie @ BQ7aBApX8b"" calls 50",2022-12-01T03:55:07.779Z,166986690777900
"""McNeal @ 2VIQ_H6NmI"" calls 50",2022-12-01T03:55:04.509Z,166986690450900
"""th3y3ti @ CLMXfwMI0O"" calls 50",2022-12-01T03:55:01.141Z,166986690114100
"""Rod @ juakLvqGHM"" folds",2022-12-01T03:54:47.757Z,166986688775700
"""CStam @ O7yGfPfnlh"" bets 50",2022-12-01T03:54:45.960Z,166986688596000
"Flop:  [5♥, 7♣, K♣]",2022-12-01T03:54:29.110Z,166986686911000
"""Rod @ juakLvqGHM"" checks",2022-12-01T03:54:28.302Z,166986686830200
"""CStam @ O7yGfPfnlh"" calls 50",2022-12-01T03:54:26.213Z,166986686621300
"""Ruthie @ BQ7aBApX8b"" calls 50",2022-12-01T03:54:21.063Z,166986686106300
"""McNeal @ 2VIQ_H6NmI"" calls 50",2022-12-01T03:54:16.811Z,166986685681100
"""th3y3ti @ CLMXfwMI0O"" calls 50",2022-12-01T03:54:12.987Z,166986685298700
"""Rod @ juakLvqGHM"" posts a big blind of 50",2022-12-01T03:54:06.445Z,166986684644508
"""CStam @ O7yGfPfnlh"" posts a small blind of 25",2022-12-01T03:54:06.445Z,166986684644507
"Your hand is 6♥, 10♦, A♠, 3♦",2022-12-01T03:54:06.445Z,166986684644506
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1140) | #3 ""Ruthie @ BQ7aBApX8b"" (1660) | #5 ""CStam @ O7yGfPfnlh"" (880) | #9 ""Rod @ juakLvqGHM"" (845) | #10 ""th3y3ti @ CLMXfwMI0O"" (475)",2022-12-01T03:54:06.445Z,166986684644501
"-- starting hand #123 (id: 7pzqtob9uszp)  (Pot Limit Omaha Hi) (dealer: ""Ruthie @ BQ7aBApX8b"") --",2022-12-01T03:54:06.445Z,166986684644500
"-- ending hand #122 --",2022-12-01T03:54:00.491Z,166986684049102
"""CStam @ O7yGfPfnlh"" collected 300 from pot",2022-12-01T03:54:00.491Z,166986684049101
"Uncalled bet of 50 returned to ""CStam @ O7yGfPfnlh""",2022-12-01T03:54:00.491Z,166986684049100
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T03:53:59.661Z,166986683966100
"""Rod @ juakLvqGHM"" folds",2022-12-01T03:53:43.510Z,166986682351000
"""CStam @ O7yGfPfnlh"" bets 50",2022-12-01T03:53:37.248Z,166986681724800
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T03:53:34.155Z,166986681415500
